study_id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,pred_label
125,-0.009486283721085988,-0.029692364503491574,-0.006056267689177458,-0.014328812731481648,0.037494117192884646,-0.009915846360670699,-0.00693417631685517,0.02966514829793559,-0.004618830739648204,0.014051339841043689,0.009159083757642569,-0.04505918094694072,0.041206579907119054,-0.030140881224344652,0.012541403037858731,0.008789783023140532,0.039116613510002514,-0.011098153213545712,0.012149138554053049,0.005330490110008017,4.648201153102622
126,-0.008560164757677156,0.0033093112417312593,0.012297902043008697,0.010772772021113954,0.009400468580004755,-0.0021803004398478053,-0.008612593088665679,0.014633912513751055,0.019627580046189166,0.0023472257254999376,0.001984425135829438,-0.0237619765200068,0.008666069465224536,-0.04148021538763178,-0.0003811968675399875,0.005698298283556781,-0.009654391847171736,-0.011486113278175822,-0.010250193821416967,0.018543605894885455,0.23902257033692859
127,-0.0033823683958633245,0.01307791214719551,0.015539313989419089,-0.017705726647096465,0.01769967500448366,-0.0026919222911318194,-0.04559012420019945,0.004870057311907435,-0.0032642601180462704,0.01772754402487049,-0.004922451259212248,0.006260438683186836,0.0035035848606525663,-0.0033513913651425525,-0.021754054977175447,-0.020720633733597314,-0.002059428103891104,0.004667735853801778,0.002766681658257213,0.011983906916481745,-0.9838481095473082
128,0.02112394500232067,-0.026520922760975306,-0.014197567450023485,0.00485957501323189,-0.025689120097126726,-0.016568767758077325,0.0032183480067052178,-0.0007649846548878277,-0.003489826490794137,-0.008395244999284054,-0.006266882859236099,0.03774054353648599,0.01580198335157949,0.031628174312672314,-0.002832656395842982,0.015097682387757327,-0.01217535714959528,0.019133601449357645,-0.0012913732353547823,-0.009684423145661257,-2.2589884763700976
129,0.004756766946980866,0.006270129629020788,-0.0020831139594652067,-0.001451690890670388,0.023656492102381237,0.008657825239587096,-0.017719190096429697,-0.010061919500114301,-0.011908697430902164,0.04371719722412095,0.008410491749821955,0.009609809831168053,-0.009716992211740796,0.023822190324311123,-0.04731984422633596,-0.000388374008222456,-0.01079207119872409,0.015737805201454277,-0.003791641554918913,0.00789056545179028,1.358040343207306
130,-0.0011315459917677086,-0.001956800683349433,-0.03778105086551388,-0.03605775979593773,-0.006784713837527926,0.019636970643873642,-0.0004165720565866897,0.0021630814861268097,-0.021721665217735005,-0.02604031077365487,0.0044608706434170475,-0.0015914411144095579,-0.04928630402847259,0.015148510876422997,-0.005194706157676539,-0.04722716915036806,-0.010165426155571096,-0.0024649837773280643,-0.0047590337740707565,-0.03275049817393394,-3.31346426994818
131,0.006102914540990318,0.022417601059015132,0.020460094564132083,-0.009794388646746297,-0.022926618630787977,-0.004424446313622526,0.007362925075111491,0.015719866640072893,0.03166559554592403,0.004284675409567699,0.006103794325751031,2.5076298780483775e-05,0.0006721120185013438,0.027311835490033937,0.0025551045132732883,0.02354410449727786,-0.03781277963291645,-0.005608462187540385,-0.026809401281578212,0.010134408337503854,5.188190065151858
132,0.0012385220783536059,0.008152687413197702,7.0281786959421e-05,0.027432001088721295,0.016610643819267305,0.009015827690249393,-0.016825944763838363,0.002434246102855689,-0.036985598898767735,-0.006887376579680195,0.019895414557423986,-0.021671836903389245,-0.0065160779598373835,0.0013388883692152043,-0.00377395688235765,-0.016392464050138122,0.004617730813566947,-0.014182856006598249,-0.003231113092517171,0.0010222906544693747,-0.9419376453296493
133,-0.007979648143147538,0.0018917643007194014,0.017744677338083364,-0.010140535646316853,0.02762046516916183,0.020453746126476272,-0.019620678635111757,0.014410820327118651,-0.04426476122674296,0.02941709056876068,0.02377513492393723,-0.038110583681917956,-0.027784158919385283,-0.03540709390942173,0.029577364873933688,-0.02223014327197576,0.023791136440391016,0.02229380244102799,0.024852018423981468,-0.012059656276264328,8.427594778558316
134,-0.023549600954399584,0.012877206944063352,-0.0004398559521222984,-0.024307789506738023,-0.013559041186097489,-0.03488535464925643,0.003661049083117258,0.014903249181360751,-0.056326696685370395,-0.005408613372184662,0.0033088117780204337,-0.037402554763410985,-0.0037038825466174053,-0.027916637089857026,0.04145921786629318,-0.006711384185335062,0.025310413617121174,-0.004703973768588158,-0.00338947383771802,-0.013309506994247986,-1.8111396390396743
135,-0.016115154925275054,0.00858354549072856,0.016527687131045212,0.020176451165834854,-0.015446298641763143,0.003655617349570534,-0.013317295521512305,-0.025779668529272753,-0.000196618930216602,0.033049511537420306,0.01170000239272444,0.024745478480570557,-0.0005712436948304666,0.011680477258978394,-0.043479056167428955,0.014775138292119305,-0.016154606297790853,0.012725957854801434,0.00510510034973786,-0.04379501735764335,-1.5919358957760419
136,-0.010653468050998361,0.009160461941563381,-0.0008962510482257668,-0.029618815663637506,-0.022364068314013108,-0.015265761485727985,-0.019240204181265888,-0.004412052314073408,0.017957945186174714,-0.014766341071675253,-0.021500203112416284,0.022063418441372808,-0.021732161588222138,0.03317441219690837,0.01879923523536192,-0.025840934655936426,-0.004540692138225921,0.0061161427545854,0.012148531304079951,-0.035577876999361165,-4.027275319028948
137,0.023589414847719325,-0.008500270405199914,-0.014184442489532906,0.02990058345143752,-0.032608084434970146,-0.01523301956657097,0.007577302279892598,0.0082978998200831,0.00344958758219303,-0.024519572074632616,-0.030895034929619935,0.01859239036090853,0.02234196462149656,-0.0232909531536364,0.003343355165576895,0.0045260319057451245,-0.012776309689041587,0.004518318587542709,-0.005303081367287793,-0.00398956401385348,-6.900355922101043
138,-0.04365098634083001,-0.011030832780746258,-0.003346632412650592,0.006058923215471491,-0.028620438087923267,-0.005606157287997009,0.030180860435841377,0.014075490582557231,0.021676529379782573,-0.005206911726009278,-0.0008037766913881516,-0.068138778113832,-0.0011513227776625984,-0.048491251854730424,0.022408042010489466,0.006900644719414649,0.05887772005618205,0.0027400736500980674,0.005301002616760913,0.005066754586550458,-5.774199034347019
139,8.619003091408348e-05,0.007153937930320641,-0.0006704191538387338,0.007124460210221167,-0.00694832662898778,-0.013765997941789836,0.006035178383972417,-0.0054821002510122676,-0.0038290649419341614,0.01005574207264117,0.0007414664932458605,0.01416245197155015,-0.015784710367310127,0.0028659015891205368,-0.021505350376257597,-0.009978098147784052,0.003431009435532789,0.0006925878243328039,-0.012438331110445164,0.015150520920230285,-6.368716802551067
140,-0.006846341186539852,0.0060496658166227565,-0.039887513914656815,0.003961256559975975,0.008415729833475827,-0.0006275548120072538,0.0005473640651769104,0.007808822574997894,-0.00953634668956592,-0.002742559410265216,0.000722471532563032,0.03374842159545188,0.0003750177906226532,0.015975412503309284,-0.009209897617806622,0.009610579605289889,0.005751386667772486,0.009701718246828405,-0.010191990756439789,-0.027066393707586345,-1.4868499389677992
141,0.010619006666997674,-0.02315953313811529,0.01250660449035997,0.0011556856487108078,-0.04522700080477768,-0.02187399130132599,0.009113246260865477,-0.009296460751242902,0.024761833578491734,-0.019414354090792098,-0.02205519898887741,0.007687593335744581,0.019135221515500796,0.003302142901930024,-0.01207396066769775,0.0020200454474381966,-0.012710890348386175,0.003636827685597139,-0.005029779867256734,0.027764298106478097,-3.1069914350973615
142,-0.003465659049214128,-0.006434510051642553,-0.0375204239098543,-0.01814722151845869,0.007184097794280198,-0.017631215110387732,0.010283016081083524,0.027364274184823775,-0.005640814764486184,-0.018831491215554257,-0.020937828232125897,0.0014146192138997037,0.012644280762682125,-0.020191419327748834,0.038897140963057,-0.018595588897245167,0.02453242847019277,0.01598620259042134,0.024020751228475103,0.01296264911632761,2.3924061521955826
143,-0.00913683632061506,0.0047872404102873925,0.008358117560441315,-0.014840120595957271,0.006155050088217972,0.024817480281756395,0.0019224825588446074,-0.002323844234688369,-0.017072171271998327,-0.0018515358949005157,-0.005000766131520147,0.0025242880330340243,0.00525572490586506,0.024776452348771193,-0.0018383585902595012,0.01777652498790582,-0.02233273238123054,0.008677075945740529,0.004048304028750063,-0.002901172986134549,0.9553787507887535
144,-0.01282337340944122,-0.008789731333491844,0.04999571595591698,-0.00024795709752505486,0.002035972888717811,0.007228669355761541,-0.02389320168758299,0.0064885210324838625,0.01984455195961334,0.01377488695855624,0.009073042962381296,-0.021779991741224983,0.020989942140749663,-0.02959849114096834,0.018413343504123415,-0.0069784576417536975,0.011303535894871779,0.014143939937622233,0.0011334894758990852,0.012034985772672683,-0.17305193927946694
145,0.010884036383850585,-0.005780264186075831,0.004132784586783129,-0.023905727227663685,-0.009114217480944205,-0.022229370053795983,-0.007700797803135902,-0.015116273164846719,-0.013628346317494223,-0.019773019055671612,0.016715547457905846,0.010132846547427299,-0.026661938642760705,0.007469071637290855,-0.013539692540351178,0.022710968483856835,0.025118604514406364,-0.010307333981080056,0.007276020673388655,-0.031813161785290575,2.10483195076155
146,-0.019051216666088694,-0.012029237415510973,-0.030380830647339433,0.01581559488752117,-0.025877367081929056,0.022619154170684597,0.00385074595196735,0.005445810347942778,-0.009296773764272522,0.01866569723707568,0.027133249682987803,0.011558773057646793,-0.006913952268248816,0.00971006202571229,0.006496637285731944,-0.004341954471885881,0.020050616292010662,-0.014144144657168243,0.0008221286581806986,-0.0026349426589523267,-1.188761951872322
147,-0.005557601934160364,-0.004075025428455058,-0.0067373026034001065,0.00029746078208498113,0.017706541503579705,-0.0030524025413054823,0.019072774520024427,0.005224797018513972,-0.010565927708298593,-0.02565974571519737,-0.011996316036664892,0.027766991505323642,-0.0025627894616871674,0.027040510555315766,-0.0134294598856785,-0.00021232429698391506,0.004593208810674672,0.005356737047657073,0.003552485146298461,-0.019210644742773342,1.1846058873681766
148,0.031564125839505186,0.012074004661508105,0.031300542883396926,0.013060800751717836,0.018969807295392205,-0.006057712425760419,-0.042323772820739035,0.002092803831692035,0.008111092287446591,0.013694039384169136,0.01667962365121562,0.001278078823164236,-0.004486749713317596,-0.0030855510084016953,0.001618461899412566,-0.008961985569793976,-0.007784552497709296,0.005143116207220507,-0.008110768471659228,-0.01897503366463291,-1.046222271221224
149,0.005287381551431349,0.004249265379364882,0.001047306110207567,-0.008805649352425397,0.02024860834377788,-0.012198646197236878,-9.451572302347602e-05,-0.00019825221737565293,0.010352318197637727,-0.013276226029149407,-0.009608327903465512,0.017555362064161837,0.03766112540434148,-0.023414287108866453,0.05986586557415076,-0.01258025625388299,0.01533009828509766,-0.0042864037332299544,0.014861210635391852,-0.0007710969067311951,0.6206139440059117
150,0.02071585383792654,-0.0005300437342214878,-0.025647549023262762,-0.002499172435775476,-0.0027288718723205087,0.0032357197334845784,0.006821080623283991,0.01964642688417596,-0.02401239966605999,-0.0066199069016719,0.0022995510857349365,0.015216167718139115,-0.017966178588735414,-0.0060310811873412334,-0.02687158595051474,-0.018918911185766142,0.016560975698521337,0.00816441454822633,0.02882292269655479,0.01545488622499891,1.7316862499956085
151,-0.020897475626314756,-0.030575994489300377,0.006016743965816743,-0.006242196182630164,-0.029064770691374572,0.00184141799320693,0.002930381555681166,0.00581960461925378,-0.0003445689356125499,-0.011808574347217984,0.010684719041725866,0.0019415499104038425,-0.0028744554546576203,-0.013965727565588445,0.021776414597425832,-0.0007215915266857139,0.0070578216737255985,-0.016212579262922175,0.0045508007360878944,-0.030244137891135007,-1.4204683041521702
152,0.01968732291363811,0.016341859600233433,0.015367394307732192,0.012263042080105079,-0.017164975150413802,0.023582565230497222,-0.012909717583911337,0.015035489012760316,0.016299925029266568,0.0297976280925667,0.011430579868279408,0.020390771093597628,-0.006398489620298931,-0.001995593372386827,-0.0059330006090505824,-0.005860845300947605,-0.010106059429231814,0.00528871720353973,-0.003121729837547697,-0.021770151039368777,3.2353025912109037
153,0.018434703857900744,-0.0003374330094060383,-0.001277377380652886,0.003954316895897817,0.020100976053229906,0.009420415091608687,-0.018786734666138376,-0.008289266711587848,0.017502974453204947,0.0002705661762197584,-0.010331786526261441,-0.0143488096321237,-0.01811744333270021,0.028391175677023827,-0.04241972660295875,-0.010522100144026188,-0.03513483792106131,-0.006256493705290325,0.027348233343322512,0.01628553547829083,-4.708649470372356
154,0.002059268710203086,0.011448986724465489,-0.0025794460221417745,0.003570046406474375,0.011698843744371225,-0.03267093874304703,0.019948916337101254,0.017157888741571817,0.016120049163690246,0.0017024182334190007,-0.017085709154344028,0.014992653759055036,0.027835268041392903,0.04615051102995517,-0.007108171274142633,0.02275124913357026,-0.026146327568280572,0.005034503048290116,-0.006292632873729097,0.016099915482013793,3.231966794540343
155,-0.008063438503880858,0.007100109003808892,-0.019443281859993323,-0.011581448150134791,0.01536622738314932,0.005451712711191911,-0.004522547865254443,0.0013286713332357142,0.011874152184173188,0.004414451155459895,0.014948302277579014,0.004141309475313089,-0.003014299684087761,-0.004050981833874774,-0.000156643412758066,0.02180532822451664,-0.019412725152731743,-0.004661626130444997,0.016512859825813395,-0.0008630087231235535,-2.982746783915544
156,-0.0011864414743618318,-0.002379355937593935,0.01097897583878548,0.005649963633777658,0.021410736606355046,-0.01767379227697545,0.06139222110432335,0.012554885051000657,0.010572726149301045,-0.018155875957610833,-0.026000075293555722,0.014645594394066031,-0.00577917213796651,0.0187854197511569,-0.02084001441145484,0.006270019399758387,-0.0014553327546348255,-0.011090015889569515,0.026963663761994033,-0.02378223409469968,-1.8804480163294142
157,-0.00022298341512234888,-0.009417289060501467,-0.031201891979933987,0.014357297320476118,-0.0060096029796707275,-0.0007301797482380684,-0.003980944881025427,0.022435440472550573,-0.01878878233143485,-0.011523458552724507,-0.014472359898286538,0.014780431679293396,-0.009545767392643255,0.03246412027716326,0.013993626028997173,-0.003310433262529321,0.008114411379675774,0.008492770242284292,-0.01549837815567776,-0.04603606445101309,1.7379125931861337
158,0.021873107694024063,0.008565487200938826,-0.03386245163290032,-0.02156731109020949,0.01840362013475707,-0.004234737849036238,0.010181379949493495,-0.020021541781806027,-0.021565469965971147,-0.03165145175036502,-0.025372113654989106,-0.016202522874927083,-0.026669472583816214,-0.012008449360407831,-0.01741668729879582,-0.008770002717814593,0.008229589775267518,0.01726664798707653,0.016517945567989436,-0.012521618219422118,-2.9931089734615037
159,-0.02160209045311059,0.00014051609560425014,0.020806410881340835,0.01755878607637429,0.015840023411208343,-0.002040269539618467,0.007774882680854369,-0.006296619844750177,-0.009860150327466866,0.004513611937264792,0.010580598027007162,-0.027648191415297063,0.005108668114757957,-0.027514998388523282,-0.005559712230137822,0.020068130395443987,-0.0061825801558889155,-0.02474929666162559,-0.003069880937873629,0.014393964676866459,5.324411998653011
160,-0.006913171123285075,0.014407802835368152,-0.03561008546842376,-0.01944487343486332,-0.011829689620435725,-0.0318041982283214,0.01852042042598641,0.02369064979030466,-0.0023865647250502675,0.00810561190956122,0.006447224352495986,-0.02111082456122357,0.005217903090276595,-0.013967241448856709,0.03343839184299375,-0.0009452908558971507,-0.007905127175513602,-0.008738359582218198,-0.008893297147653988,0.019739727276382988,1.1297668492605586
161,-0.027033659986080285,0.007429237749531338,0.014847337120208422,-0.01649110807416649,-0.008929932099150282,0.0019370790728451724,-0.009280406134819941,0.009679143955008948,-0.019394158464829073,0.021739465279065125,0.02350769331336857,-0.04608413089307912,-0.027648231718735435,-0.041325424741063696,0.04344780826121821,-0.01646280566347685,0.031884490556569854,-0.012647425877485104,0.0195082790318265,-0.03342119853714429,3.6091115897253943
162,0.01966772169302548,-0.026176871513802945,0.017190475670318058,-0.0010586117585011379,-0.005868460825774363,-0.01121888911699078,-0.013856664924449622,0.004777353265509516,0.001012796573495112,0.0154487894550101,-0.002133503567965283,-0.011789338608271076,0.0051044124640196135,-0.011203406371111377,-0.007523157194195815,0.04551799568080968,0.013117876076286727,-0.020919094680101693,-0.021303435986191988,0.006286553552172849,-0.7701760917041729
163,-0.01655291234248778,0.009315215816346034,0.028794734125219764,-0.005708935837512853,0.02533832077840904,0.01381957084624447,-0.015894387277466168,0.0016189878954880074,0.011236445674607022,-0.0026223269204799253,0.006243034169907358,-0.01709405483507221,0.015232554542913451,0.00693585520005332,0.0028169653817295428,0.0005792596191265348,-0.023149358074837947,-0.015746795408940566,0.02123176700214373,0.028190547491649877,2.228588633113656
164,0.0011925313331861435,-0.0024837027814950856,0.029562450285969717,0.002992108175575292,-0.006431842809386307,0.0007246815255290721,0.01673675224712875,0.003392066417142601,0.04792188925499894,-0.004838258897342359,0.009082343361872304,0.043110253093291716,0.017923935588977803,0.027669858680809487,-0.006768907798651709,-0.01801609889639582,0.020400230585968453,-0.008539048529119521,-0.001017546185090435,-0.016421439947956813,4.187216495195468
165,-0.01665937060921318,-0.018329836652622753,-0.018226488528101107,-0.016448450412045127,0.016578229143139823,-0.027523281533092293,-0.008145417377463328,0.01813994201229432,-0.021454373530603095,0.010122284929516044,-0.0013626804751508494,-0.04570502471745397,-0.009705689514867968,-0.03274509304867615,0.011000737137619291,0.00046376942914442784,0.020388535699607815,0.0001868829166020978,0.012742553849998329,-0.007643840138710371,1.6552300585664284
166,0.010239641662134915,-0.005909913556630363,0.01676278368888515,-0.03174909960340403,-0.015421086205004993,-0.012104535517573616,-0.0032926072003072993,-0.0042079896977960446,0.00426531242406382,-0.001328282572240236,-0.008254553460313434,-0.004159916406231011,0.019765297307015494,-0.007691438761590881,0.012870210496604837,0.013835252636310377,0.006464677876160943,0.012580479503612758,-0.005228215208669183,0.015346288624287378,-1.0513700677780342
167,0.028916213830788087,-0.031077518987143244,-0.008874062711091792,0.002562264212090293,-0.03701743812089545,-0.021741058080900676,0.01646203531249887,-0.00408107954314083,-0.02642654856453487,-0.005543102236428013,-0.02789529546139897,-0.0007700940680608586,0.007993090483844067,-0.028258267443545308,0.01806289788829877,-0.012174505201796458,0.04342026895503899,0.01078398474875919,-0.040867066318927676,-0.02470807009020948,-8.051267923024678
168,-0.012973078864173216,0.005966694404661441,-0.005638825904220503,0.025620971187628787,-0.018610981185234788,0.010299567859296319,0.012355836370156397,0.01456168470053025,-0.021789763824938885,-0.005644154008961275,0.027550631670392862,0.02147567861034864,-0.004424988966513145,0.018153590633231003,-0.021692051386422186,0.013954577268434215,-0.015885222700478395,0.004984932863323919,0.02183435985609142,0.022860675930396458,2.3440777228519205
169,0.0028480486412597347,-0.012340520906114365,-0.008103852155807558,-0.00932211422240464,-0.01069482600191501,0.030601479468872223,-0.00039353220662287884,-0.01678467729197499,0.03144786719359274,0.031076234066279497,0.012316749222679661,0.004487895902983331,0.011071943594409673,-0.022769785452191247,-0.0393921385312587,-0.017716081923367613,-0.018912901506486307,-0.008080125542775278,0.00494946047312781,0.010073889070586631,-3.6791539805365754
170,0.014536718834246627,0.006826928121901913,0.01882389803819135,0.0007394092586789529,0.050843754672853916,-0.04193965533762246,-0.006184157350665802,0.006868965532676167,-0.05353298394899992,0.008702670560383135,-0.008613639273154203,0.010454114242050436,0.028031689092631883,-0.015285216034827106,0.04730052974694594,0.02939554970492572,-0.033516919279092644,-0.021187034442121326,0.0068289456021553355,0.014344209245635746,0.4954996668625946
171,0.012434272569158553,0.029153050102815783,0.028946192501546373,0.015353767973964075,0.009315500920140714,0.007588389093031404,0.0014374732681813273,-0.015748068002206437,0.0009194341385876371,0.018032184661469178,0.011102520671085305,-0.010733716850078984,-0.008329032001821892,-0.020814137233358614,-0.01031945266248522,-0.045305353144620156,0.004681393759371836,-0.00729677155128839,0.016176732460818282,0.010159420006848921,4.537980290433185
172,0.00027709104875037264,0.010402785064481243,-0.00889152522606791,-0.0017856855663113144,-0.014579453115329185,0.04223056326458293,-0.05164783761788172,-0.028832122165136347,-0.009784082918637941,0.023074808303774806,0.0209086270341111,0.006861746723603758,-0.03153902729212694,-0.024242680128964786,0.004447229980242085,-0.02136563661036738,0.0020883920466401107,0.022032354134594756,-0.00046400396447828104,-0.009384408347445326,-2.815517916013566
173,0.004370643461636913,-0.018645660642071047,-0.022565478430764604,-0.017683266961697412,0.027626267805217562,-0.019600941301807916,0.02973535379342105,0.014937787128763253,-0.004991723386915519,-0.022778595001841647,-0.020288458704308832,-0.018848888990079606,0.009187040140330572,-0.019893178918692907,0.055975340457664384,-0.016555458129891364,0.044314368684588296,0.004425322263339377,-0.036055330376493805,0.018376705702619955,0.06845307316686355
174,0.0059199042178480505,-0.008425383386800751,-0.0012193220845653657,0.00486384428723703,-0.000978629530625298,0.02156315441709312,0.0005847969939918825,-0.0057484512412794685,0.012308840025553066,0.00012956608883538462,0.0031486788222079014,-0.0018789661190395403,-0.023523739802521322,-0.037811661427248795,-0.009390537891325556,-0.030399840169020042,-0.0052708489692630265,0.022512563633374255,0.0006711277177711918,-0.02176789356020213,-3.1151515715339153
175,-0.00963851919355182,0.009481198042172552,0.0075878569082674235,-0.012715838599847148,-0.005580346433705513,-0.031950319309367106,0.015780296335353886,0.015194176519112576,0.01963004576064454,-0.006984212716128735,-0.009356563430167834,0.01135437933277474,0.024081347793455943,0.01154162177605954,0.014844113841712737,0.008414659275875567,-0.015425028918218437,0.013467959491041723,-0.021650679514749586,0.02107854807844378,-1.6206997060034958
176,0.02637233155941072,0.03949099036157553,-0.01870358667757837,-0.007492704114757256,-0.004351111995790214,-0.004859936098950962,-0.0068456991852992545,-0.022677447898826197,-0.003414356893658835,-0.01835572653727885,-0.008405229702567333,0.03478001485685162,-0.022603267581834806,0.04674288549669861,-0.04657080832489577,-0.004420401407032091,-0.027235747396166018,0.00739257128763797,0.020679341660870553,-0.02477425288361708,1.1956841391406545
177,-0.004273980892468789,-0.018674942736502224,0.01525024901779567,0.009285690928493866,0.006094624944987465,-0.002842908568004451,-0.025708128379764966,0.018905604092230834,-0.025143391596965645,0.007557042023155955,-0.003494131955705639,0.004558399684033504,-0.00835406844212884,0.027276466015085866,-0.0025630707323759166,0.02281568701738229,-0.03178604472846504,-0.0008276259795674886,0.0016155777561628274,-0.026140195809884848,6.356190092838963
178,-0.003509361915930912,0.001133293467407952,0.004789702210067507,-0.000460418959111751,-0.020120376286483426,-0.00930470804792193,-0.00933405908134756,0.004034149081524945,-0.024063373166269553,-0.0015273833890688544,0.002266067254092138,-0.0030605425484577695,-0.02837292101020645,0.0070345954896217115,-0.007526605023154158,0.004982761313335253,-0.020923002804985637,0.032592630461084675,-0.021428674980512413,-0.020456228827307094,-3.7920033968844
179,-0.025887006581769012,-0.004818850493751944,0.004958997722936217,-0.0017476750452823878,0.018771692152072597,0.012324021808890357,-0.009856484106310426,-0.03497651280286868,-0.0008997599327504385,0.021181672004613974,-0.008390539227899434,-0.03263390724773603,-0.006380273019629752,-0.023947211319905407,-0.015797906988262937,-0.0018938333274105658,0.0011598166855576165,0.0071804437650088825,-0.016126641662468796,-0.011926600830196315,-0.3301673475395693
180,0.007978161568162358,-0.008499950740595189,0.009732458890783013,0.012331475583364919,-0.01584365670827082,0.010770404602113471,-0.021899007262471817,-0.026141226830196377,0.006667276788366962,0.01055882052553438,-0.0069422047479857935,0.03856834680878742,-0.035015633953415226,0.055718033871430386,-0.04303067104477731,-0.03064071863351569,-0.03450765938761688,-0.00769087960866695,0.0037617372751159992,-0.028710624461813633,3.3192022445905085
181,-0.0017954181836560869,-0.00585321015129163,0.010052552688691546,0.004684184039860238,0.008563552944017278,-0.015643897901003408,-0.004532249458390187,0.006255004805474423,0.024068237943112202,0.018769346582633434,-0.00437833178496366,0.015786998678415015,0.009595298781968757,-0.015891849744195545,0.013163484745488499,-0.016172751150027385,0.011738088116521304,0.021933257078340984,0.00035209632907031287,-0.009866309862410813,4.817536763759362
182,-0.014539729241907065,0.01360048141398859,-0.010835819849284655,0.03219773979080911,-0.016700544650874505,-0.007427878186455065,0.01705529855652748,-0.0095772627417678,0.02880887564599293,-0.017813897617672762,0.004632477617218684,0.029421025449213403,0.0003750185684430915,0.009835810143855844,0.0027433000990016313,0.01043297180249604,0.011697293292724804,-0.005506043702169195,-0.009618309511485207,-0.037682805185358735,-1.829373002312672
183,-0.017289619187312665,-0.010917812552091155,0.029198376214906393,0.023154321652895854,0.008265864154708076,0.025534949087563503,0.029381264501774015,0.02802139565735391,-0.01010619135120929,0.009773065484282091,0.020538966637018943,-0.033576217536038656,-0.008971137552862045,-0.017717646097942547,-0.0016877399836858588,0.003461533017175789,-0.00022763428865283137,-0.0014352189907881599,0.016155519102929304,-0.03486964467835538,-0.6163811074249649
184,0.014238404654523041,0.03129989452027302,0.016155273844891935,0.024354457289907646,-0.0021169261425510537,-0.009024747846195584,-0.0004045653335480157,-0.009747915528703008,0.020169423342991294,-0.005513579102149378,-0.0075160875581314675,0.010905969562113623,-0.00977076044515518,0.01332948947710335,-0.02894284266031561,0.005253404424849992,-0.016494701599977755,-0.007690321113490039,0.006746939314903629,0.021410336827462847,1.5594198276494942
185,-0.0005240360259351183,0.005087943785218172,-0.010496183199444401,-0.023953470283108947,-0.014679144937840172,-0.0025977337162888417,-0.01624975328327882,-0.00855481537512381,-0.002086962451157663,-0.009631554041042323,-0.023521506851338334,-0.009154267704701369,0.014023304436565243,-0.010226324935038448,0.03280782555780679,-0.007982140788508684,0.0017518559844862237,0.0089070468952818,0.015301594755211501,-0.0010063748043581727,1.9911187852824836
186,0.0019823780978297104,-0.0006932053802508743,-0.01295540392034932,0.003257485391676472,-0.014121171894454101,-0.04790199494871834,0.011862557480665049,0.014366924465102087,-0.014389863178666223,0.014875219717544583,-0.0021370496804003027,0.0011590397397094783,-0.014204451861794745,0.001526040219187099,0.01056078812672153,-0.005876215882836933,0.023198190293358234,-0.002677630433465688,0.01880548105169964,0.013771542790246782,9.043010308971802
187,0.008940777676970687,-0.012177868001309858,-0.010285922961127713,-0.0012713857320855325,-0.010413574522471524,0.02598605957616322,-0.0021457085719785397,-0.013187954543318201,0.04433269423160006,-0.025907598934188286,-0.022803442872621035,0.02100148940232869,-0.015010510413269052,0.0035880905942994234,-0.013894055469951325,-0.058034586255654205,0.006549708016178794,0.018123588127129685,0.0030596752196474127,0.0027162627874828204,-4.9568382299316305
188,0.008618216046644029,-0.027685914200567593,-0.006173736568480315,0.009766037864610576,0.01811226978785848,-0.007341875320949791,-0.010055079596363422,-0.0008596184570329667,0.009289293716336746,0.00037849062670859695,0.003810558422032848,0.013616554696417751,-0.00879476103792137,0.0006887694662625486,-0.0052466118795204165,-0.013453440577437314,0.01838125607183311,-0.008666994256774174,-0.012086863652509279,-0.033944200527855004,-4.537898321258066
189,-0.03310335928462276,-0.0006276327449353155,-0.02681558563559283,0.014582525475791742,0.009327932813668168,-0.01026672589785285,-0.0034415197887201422,0.02095830467587014,-0.0013256390956130249,-0.021240370310336702,-0.00047712468451374337,0.00032293167070587505,-0.0052287961621106036,-0.0074551849803194264,0.011066555616851203,-0.011966280593871404,0.024215670346024353,-0.013003072815777861,0.017896645738050793,-0.00850457395754086,0.6139062466638869
190,0.004553526269905126,0.009372996595683285,-0.027069224925793434,-0.03057319275859546,-0.01481449981924788,0.0008847659690110018,0.012527290828187841,0.027571345803716188,-0.021100383275036164,-0.011845145994791027,-0.006176777689010941,-0.0314258774162943,0.0007768014497132661,-0.04247572220628054,0.0387547935296929,-0.017820817757840994,0.03301941228092779,0.024738080655444014,0.0016594085171915299,0.010711959613279103,0.15145797250108162
191,-0.009061358693408276,-0.007231283599874586,-0.01893526766423016,-0.011916614809548661,0.0015116220333866556,-0.013879474160439803,-0.008518803867106954,-0.0008847646574073844,0.0008263041382379226,-0.007828650751031186,0.011946808350587952,0.00204798200494563,0.0001385914074874189,-0.009780382318514011,1.3411196756707168e-06,0.0017220771677328595,0.0007710606418106758,0.014947485582934213,-0.021157676601242296,-0.03741431196890932,-1.1514175753637743
192,-0.007922853064927633,0.018381633708906955,-0.009292663738837083,0.02197149191232628,0.02456482758629312,0.0011608531769284913,-0.019866037110314864,-0.02673871440838617,-0.014276303261651935,-0.0026238786311831145,0.0026505896551949977,-0.0071404466007615325,-0.022874328935506675,-0.01969725002427859,0.002490043891566,-0.044053926902241414,0.028304180576870123,-0.011015170708923269,0.02727366138612167,-0.03237995804989466,-1.9249098175874764
