study_id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,pred_label
129,-0.005905264011084124,-0.010873204514617433,-0.005835897265807537,0.005634208266013905,0.0011941873373266093,-0.004205945595661097,0.016396461266503667,-0.03731650852453482,7.726789253077107e-05,0.029388629671776172,0.5777705644451394
130,-0.013941991272122164,-0.0018402276729305564,0.021961252125471443,-0.010156559633080497,0.02570318767979562,0.033005757118014484,-0.02230189195818262,-0.012310047565003746,0.024178229998142717,0.028476662689615146,-2.046257953602991
131,-0.0019041425782272434,0.001959827150705387,0.0008389181321535015,0.013331914230574386,-0.021447668040518356,-0.027477676355387386,-0.018467587798998,0.04463193261443378,-0.023846104427178723,-0.010600708202011538,1.9294959507976261
132,-0.0061102649745855804,0.006812426071950699,-0.013023752532702897,0.0020004445929728168,0.010338903197424788,0.0007597754022312271,0.03522087747368803,-0.01064580289880019,-0.014805223179735944,-0.04344345587681507,-1.9031997627779822
133,-0.006332491805063725,-0.0034790417857022793,0.01832420483300532,0.030300635979458854,0.013237595213843913,-0.007164329065830412,0.013004133943953847,0.0033332484358988535,0.003983293397860627,-0.025941725821472077,5.847781069601439
134,-0.003966946844918872,-0.04015139754540423,-0.049668880045008294,-0.016728115390860485,-0.020463978636105516,-0.034614675983381624,-0.008592947235586894,-0.009856008615611624,-0.021297023375651924,-0.06557424266316583,-0.08097579490136397
135,-0.012307412177450244,-0.05105921228367791,-0.0474495193761285,-0.04707849241324325,-0.02005637699208539,-0.05013194117022322,0.0022277942184673483,0.02183282154752934,0.00359409703886817,-0.04352152892003283,2.2100864185694604
136,0.0010853211433255847,-0.013418245746261787,-0.023018584082462427,-0.015086027947904243,0.0020014942657725454,3.447342408300444e-05,0.0006295380814438588,0.013597825377736348,-0.031884370961011974,-0.03892838309443172,2.2915104483222297
137,-0.005155871622293143,0.01121817141216327,-0.04616593853499914,0.0009823811387686602,-0.006484794790788616,-0.02793006893088487,0.010092658493383437,-0.009091799354566051,-0.029787009390259835,-0.036871612707497156,-5.742452461926048
138,0.016440689046457048,0.006893704242904162,0.004130293393119934,-0.019692227277760706,0.013106912800019048,0.01445546343061467,0.006476566077492263,-0.005564890862929283,0.006449107811461323,0.000463352274038182,-0.8324576773624999
139,-0.01918655006755186,0.008418839790467583,-0.013606433969444878,0.02013880262752823,0.011149151041900889,0.00910815184668475,-0.011971564017292846,0.010315792547614036,-0.007870719411386213,-0.004538085031647222,3.0278292188552878
140,0.014323414451798515,0.014234740556884307,-0.02356963886883976,0.006676273399255439,0.017335542851307624,0.005837898851437323,0.01716800116870527,-0.012200191466357953,0.005982627535265687,0.01626640038179804,3.0033669778134415
141,0.012884565393057799,-0.03144594955536355,-0.004778257471016197,-0.023953311490477587,0.017135774979944236,0.010830128614588938,0.005705638691303154,-0.024913036357236944,0.0004785482546039363,-0.005360230963487154,2.4949727935989294
142,-0.0108016187096208,0.02711036482027675,0.025516316827858595,-0.0009126425191532997,0.013841512560448084,0.008837016850385238,-0.00977280827214998,-0.028194695205905992,-0.029834022190291104,0.015468865449724045,3.438004397341262
143,0.026343603941091268,0.023352634164549357,0.007655838998266774,0.0017964446993613229,-0.024433883716079203,0.023000259401872225,-0.005398292510342452,-0.00843194113904114,0.030929174312385736,0.04013188507682442,3.0283538486356276
144,0.014405596413624256,0.0016319999210250718,0.0389932644447783,0.0045571338387290165,-0.011037862044676222,0.002888538682884401,-0.010959856550648302,0.008057515709591992,0.00924215993580854,0.04620177430592507,4.94502752627303
145,0.011588641082724746,-0.015511447108341637,0.02742995873365209,0.040872631890842025,0.007393748931557794,0.05539289514897229,-0.028648748785300493,0.029327010168893136,-7.981359745529123e-05,0.015925277208901918,12.63598114697434
146,-0.03533363527260495,0.025584733797471032,0.019574907255193185,-0.020044573952753733,0.030424282320018918,-0.013744500429718025,0.024060759790835294,0.025997087051574875,0.017333175944526828,0.015995785853119313,-9.887590784345813
147,0.023459245453459447,0.04735883666546136,-0.007505737439168189,0.009292213494727974,-0.023782970467021172,0.008813051795044075,0.031504746842327416,-0.042406795401949186,0.030060909618260395,0.04503737064145135,4.30598921184265
148,-0.0006265295221440678,-0.0010773358561510583,-0.05553964756320997,0.02090633668317865,-0.03570589820306932,-0.012933064816370583,0.05596778067945598,0.008130156492905952,-0.0543258457123497,-0.06488224780603069,0.32677092524823437
149,-0.01327878775361466,-0.002067890319269643,-0.02310257230404077,-0.018752651161820767,-0.01715074852440562,0.01880440742634123,0.009941366916735478,0.032200275361898165,0.012643911462595397,0.036514704160824134,-2.7035970139791035
150,0.033042985795572445,0.006401920526759555,0.028356186643166813,0.014884684476738998,0.0034450472535899773,0.0035399010154326584,0.055903522382654065,0.009202346044556501,0.008973480226391292,-0.006284702592507394,-1.869047590082158
151,0.01769697126118996,0.031367191104090225,0.026353237110692818,-0.004156521108281669,-0.007432920572927044,-0.016610700927060126,0.0030452614503107306,-0.03498569291822646,0.010569458536340042,0.014323329897741287,-1.6690489751607687
152,-0.00036663447372490383,0.013251889069760069,0.05394887871241085,0.002814577325193028,-0.0009423914517683264,0.026992811831646184,0.01127941554873811,0.010212766599712961,0.01970247008932242,0.030507277531397304,-2.149028605757482
153,0.022497340627203485,-0.01795497924433766,0.01765423386039956,0.038256893820912435,-0.009824658831575418,0.03586981323706215,0.014762560310211451,0.04651110343881451,-0.001250828632021783,0.00237185293065352,2.4816412992001364
154,-0.019399345305342076,-0.022757737301109877,0.02400623906814942,0.000905055776923853,0.004740576269836426,0.004584923237629553,-0.011075097570485236,0.021876349217179833,-0.018126095510480954,-0.0009628016330730654,-1.2777017818605336
155,0.02599713392658772,0.020269396480033043,0.010198546904775408,-0.029042757652230043,-0.009576499388522574,0.008473489251103824,0.006289457647533922,-0.0008732013927845006,0.034765143047576566,0.03020632870647667,4.367978153425517
156,-0.026579702043841188,-0.004894894308702171,0.050806400707348875,0.0024542189242493383,0.01539740572793649,-0.009822252389505374,0.025692461185809496,0.013131350637825622,-0.011020311789758187,0.037685382729628576,-12.110477043352113
157,-0.006428578575074204,-0.05054307750664867,0.011459377599515852,0.04139924688281602,-0.039278912148603094,0.022481629964000178,-0.012812065536819576,0.028595014508122765,-0.015371326049946822,-0.004521847053867617,3.2113285698260805
158,-0.03306954921496925,0.012501976179582869,0.029918401580805186,0.011191874780609836,-0.0013491355571837369,0.032684673467204696,0.015940883226527276,-0.002650811865302029,0.008618329543575314,0.0547975717663886,-1.3747670961330716
159,-0.029069028343230524,-0.01760195219967024,0.028481272811805958,0.016774624465339245,-0.0013702463803860617,-0.0038733001323293706,-0.01427990554586706,0.002388125232504353,-0.01499322813276643,0.046867524729952606,-1.9829758370851625
160,0.05079638384568273,0.03058114559579797,-0.006971724381977564,-0.05757563313146355,0.0268303177986879,-0.02343086185666726,0.022016073614929875,-0.013563164863485404,0.005421126418603084,-0.03828992442057395,1.3977682760647916
161,0.005779961156185569,-0.024775368038261168,-0.027295738810283993,-0.012999606126908632,0.01208177757944884,-0.028322500524396516,0.029943313405755498,0.01921460208959973,0.0066441031685691805,-0.01899984260548718,-2.266399980030005
162,0.0035438604045147327,-0.015141915574006378,-0.007383283561558733,-0.05195375626053115,0.018616552698356287,0.030990983197318675,-0.012671668367777016,0.026797277107786063,0.010195582085075304,0.008740597794512172,4.7880297525203055
163,0.004073919320525148,0.02023637394608244,0.03623850002231474,-0.013820879819967786,0.011530960559629693,0.044468124337017335,-0.021914527988045288,-0.01555337735033252,-0.020911434089012644,0.02498901056062897,4.374675240480671
164,0.031169801525235755,-0.003720435247532013,0.00789335194024763,-0.0401579750636232,-0.018352815923239105,-0.0189680654333664,0.00018905266322215172,0.0310287808742862,0.0167486288209889,0.006048645155733009,-1.8622955450383887
165,-0.008860255668024638,-0.005826899090678753,-0.01649924701834095,-0.010917394648006916,0.006073070054866975,-0.03443338536116698,0.055291783278609945,-0.009931473409727313,-0.023863296811005075,-0.003240558106807083,-4.30677604263994
166,-0.002393220806552892,0.015651506432855608,0.012608327599084495,0.005559882059740163,0.015868038696460744,0.019657178938385804,0.015538428143296505,-0.009862264257384859,-0.01618471908968538,-0.041256257218456126,0.4371462218034208
167,-0.02951069720005122,0.029805957561150807,0.009541864278454229,0.04545051439260185,-0.012854503130134193,-0.01921504365157419,0.022280588198298847,-0.003155904765250413,-0.0017835709656593066,-0.03000642826788179,0.2287143918304273
168,0.006645271339689928,-0.016525211518908477,0.04501404596850026,0.038853507357583354,-0.02617610550290964,0.011154946030874864,0.02264944044525719,0.020848365113655752,-0.001632489459831901,-0.009243083223009492,3.572807415711779
169,0.019718454023315166,0.030356918519117634,-0.01222763207162301,-0.00017346457645333674,-0.012977553710337235,0.008854554884038949,-0.05012325449740162,0.03614495323710818,-0.012379153637346851,-0.041314512968256785,-0.39706801909712874
170,-0.01231773252578186,0.006780847425742117,-0.026753565607390128,-0.038449818058725986,0.02293021628015403,-0.01984548787932211,-0.0031558717327113783,-0.007152677002566523,-0.008469832234675614,-0.02139852540040304,-4.393977102363168
171,-0.00930594458363648,-0.0008428360433130075,0.012954193589047756,-0.04069288271390881,0.011203212465025328,0.004815485843695595,0.017415932557745425,0.04342887349304481,0.0046378966060776,0.020930647719697916,-5.585371733601528
172,-0.015896110085668134,0.005631478523771304,-0.014088636651941037,-0.024436152265286795,0.0004173502723972398,-0.017551586480651128,-0.021448435319107728,0.01649362753695571,0.05228225204361562,-0.017337270337676677,0.16303342704798163
173,-0.004145345449850018,0.0005126231989338346,-0.0031662694040987594,0.04163547315335422,-0.026709171468492093,-0.005921576693667028,0.010097999293091185,0.013616393364319601,-0.023553036602589797,-0.0028320975490931915,-5.245922034530257
174,-0.04197699959891036,-0.018716228941982067,-0.030920783893229286,0.01130712646609817,-0.012801283321036373,-0.03410328625481418,0.04170061193946498,0.006774425466563994,0.005407673866090836,-0.046615402535653,-0.4665217765195123
175,0.03858931431006004,-0.012863480478337805,-0.009977973815237441,-0.014099067820976316,-0.028279005618669143,-0.026721869555292977,0.030545386812520805,-0.033692631680241086,-0.004314793674824095,0.011930182499219018,-1.249475181698232
176,0.022291677357973445,0.010330511720005044,0.016337846756030245,-0.0022659770080611804,0.042178901153686305,-0.013565487831180952,-0.033021104504820015,-0.012449676941718498,-0.01890282545283295,-0.008818139962730178,1.9674190315877456
177,-0.008358205406753475,0.007212344227447591,0.005127528947511917,-0.021804672297555994,0.036561091211692875,-0.027893411730139404,-0.014884498943254573,-0.0056899617933414345,0.009717560855247479,0.04120556225165737,-3.079129641285887
178,-0.0109075841163619,-0.03359524918652011,-0.010489404159178782,0.003045470363330952,-0.011761363426550759,0.038104323052320144,-0.016090481441696544,-0.007959527482892099,-0.026244666936283925,-0.05018424653824171,2.0425636293838996
179,-0.0013910450524396748,0.0009093061900275566,-0.009402547361800408,-0.002613612453215586,-0.04714503933146965,0.004223030797971353,0.016662395946691402,0.010392346895834723,-0.0041937779042500135,0.0025232448572027307,-3.0210776797160688
180,-0.015006904278190432,0.02228589405278854,-0.015350540337377096,-0.06942005930627927,0.026036567562494176,-0.014708211870060358,-0.044493178630578466,-0.01863643884848486,0.020117877704517954,0.013664300486294483,-4.8182346908283575
181,0.008004086235697882,0.008394028624568194,0.04795850313802165,-0.0025101261329148745,0.023514630039088623,0.021164114972191235,-0.03606833045036723,-0.008420351597515773,0.02136149433644956,0.035146801659468464,-5.490522829769747
182,0.012476787921833257,0.019124677396181067,0.0006817370443484103,-0.037691381079499243,0.023825437996204495,-0.003940332740712479,0.002748423308287057,-0.008710777724141468,0.015127935916222832,0.03357815433154023,-0.7932547433060537
183,0.03486352981774085,-0.0021187427771881006,0.0005137469577000475,0.025221225242733073,0.014419357954450747,0.019678549193004317,0.014969976396142365,-0.004473936067689228,-0.006407687928351768,0.0017684061582448546,7.690344043327286
184,0.014110602340460337,-0.009287785767260977,0.027536076023994382,-0.023561758833292406,0.012890804620304506,0.01090484236543797,-0.004376133415626513,-0.0192441048957137,-0.02459244263487022,-0.039477100761647003,2.4533195524793787
185,0.005558055871605435,-0.010143602739667742,0.052735976391907885,0.03711775660048586,0.012743014089681565,0.02557458507832342,-0.001940850946008678,0.008965523019799198,-0.005744805118591295,0.029942751380066683,2.436673991335271
186,0.005163376894848228,0.0013436314026239867,0.05014211290271549,0.028602123706029284,0.009228619560030292,0.014459214868756594,0.0065082153629404185,-0.0032097600481195932,0.012408369096545788,0.02076517330525969,4.5372887203903485
187,-0.009484389999478189,-0.012115020474223297,-0.0028446631404084356,-0.02215855254889137,0.012416563494867637,0.005771376887756514,-0.03330930210637233,-0.0004696598317006232,-0.0001910897713410088,-0.010446647383593965,-2.1375108306403128
188,-0.02752821974648956,-0.04306420521185269,0.03563413114637847,0.04861375066134605,-0.0017265331640728698,-0.003965830600582869,0.011163658379931603,0.006448475363307648,-0.03131523912342118,-0.007464049793688542,0.052353207581613104
189,-0.0019915980883103215,0.009402761672553696,0.009797099870528236,-0.006192291743357052,0.01539019351707675,0.008791429571414348,0.02576994585739996,0.0038042737889559387,-0.017975720399503323,-0.031888744344348297,2.2457575867038813
190,0.004861491933229514,-0.004971867825422867,-0.006326961997577819,0.023774101009350842,-0.03051355097296921,0.003307986664348537,0.01815727162520541,0.01851783816652838,-0.011424337835735794,-0.024751000103668805,5.35340868665273
191,-0.03722525609226583,0.002631552846064841,-0.010568116412814238,-0.04756629508097162,-0.03264418903427114,-0.03894301921035662,-0.029677763525696718,0.07155033936515068,0.004065117967577056,-0.00948606555170929,-5.807593328152595
192,0.0035024338598371573,-0.049470428094732816,-0.042614088957500976,0.014881032276973818,-0.061537997387075834,-0.01829012806710064,0.017184345840743184,0.026989895531586733,0.0022406515312410895,-0.06158605399600098,10.162456230518679
193,0.012869860577625857,-0.009425483545104333,-0.011002175511156976,-0.03958836874478908,0.0033227029995295493,0.016558435996778725,-0.014270212878868324,-0.015496596974823963,0.030445075290175497,0.036829218392423695,-8.271778359622566
194,0.03632139042997297,-0.023030503409770076,0.006451036751261846,0.02542505952040157,0.0056638451888723195,0.01663931155223051,0.024985580337974243,0.008111095492424222,0.01540288454032355,0.06579181480682736,5.42869797653505
195,-0.006622821159493305,0.020247289544414123,0.007309954268071608,-0.06576822812817024,0.0021013752316301772,-0.008989229578529016,-0.0011820004570801488,0.03147535690636753,0.015960077436579075,0.017709213117946907,-3.5343122118719963
196,0.0017708701771569572,0.004354668628091131,-0.01653903366294226,-0.02280030908100441,0.02665564281513836,-0.02297957149462466,0.0457994373123093,-0.009861137601432838,0.010868169159804144,-0.012752543281081784,-5.14977991941402
197,0.013768194977300792,-0.0022167234795277533,0.003963370105509955,-0.00625777313223537,-0.013652682784988466,-0.01706308988003791,0.05247535164906255,-0.0007172107403337063,-0.0141398862816749,-0.005868104646028188,2.378557571439633
198,0.018189272014600254,-0.022659882214921157,-0.003428692323526359,0.010646582392644922,0.0038183930323753765,-0.01188070364416842,0.0007571445297969772,-0.013212526662155286,-0.03577214294907814,-0.022585775536855097,3.6382220827543756
199,-0.016138195255398897,-0.022616003354315874,0.006962767680894696,-0.022811558930771244,0.02365918186829755,-0.007299499237137695,0.03981367540347208,0.01111958937912543,0.0013035326006366308,0.03285819674440321,-5.517538093727636
200,0.019614332854257472,0.04899064398884517,-0.00240575960004451,-0.007637353324467153,0.029705863481731213,0.002400602909797989,0.02472787978707933,-0.04177561254567035,0.06548380450647664,0.03050349951356198,-2.765655199176715
201,0.0075942711641172524,-0.013790855531914963,-0.003713551144058511,0.003249147698078823,-0.038450700004768884,0.008385839474134595,0.02916387658331351,0.010398092461083233,-0.0005408458990927421,0.014356091021079072,-0.40542487736717675
202,-0.019518542151848325,0.044010877447012826,0.02090521112649196,0.017629838344176876,0.016378865275344764,0.03530688668125375,-0.017458697373721153,-0.017004579382511046,0.011123233792461796,0.009338287162922631,0.006839761139731504
203,-0.02042231134488837,-0.011478495963048277,0.000977038175634184,-0.012660687820443538,-0.030446775344675315,-0.009582541507963274,-0.0150976217025752,0.042028752696576355,0.013516853363536191,0.00023396607389774434,2.4658508328550233
204,0.05663384170938355,-0.012146418669149735,0.03625579860907906,0.01765607356006292,0.02996233487682562,0.03365147062440916,-0.01908984973134126,-0.050763153837014297,0.011562369500272968,0.012147342076390033,4.059443199757361
205,0.026062473218494364,-0.007126099860833382,-0.022056823148082143,0.005934981948105636,-0.008696415764381762,-0.051684984117762324,0.006004924364647429,0.02446003037060358,-0.010458082769958757,0.016285445658713302,2.401177692775353
206,0.03326804058347625,0.008327087137468995,-0.011980104483959362,-0.006059789227634491,0.029977209091418922,-0.015600748850385709,0.0006834693556043242,-0.011028320251616543,0.011018305604128052,0.011487745553620326,-6.178003042549996
207,-0.023234170083639986,-0.0005558914010058782,-0.010507955370467446,-0.04160853655377789,0.017581065416551987,-0.003025029540305854,0.021356642131586202,-0.014717945549956736,0.014480325750223429,0.005519679252552798,-5.276844056311474
208,0.0056497670845591895,0.04189440550865107,-0.02882647971365388,0.004040326429755165,-0.03154606179520429,0.010562273128640845,0.005296382688403868,-0.01950656474562759,0.0024953710846573446,0.003915102357394442,1.0599352925747052
209,0.012345606615062074,-0.00020553275758920296,0.024426033300893404,0.007682711735503071,-0.030109069148427575,0.01654376843230784,-0.0029881869387688702,0.034658421588767654,0.020095483521860802,0.02753909251181459,0.005085879894314971
210,-0.03093872993693303,0.024780770610998322,0.016716413146298223,-0.02458598284906221,0.05345212989242721,0.039208357360331604,-0.062437100876568105,0.03455163780116284,0.02558678336196929,0.07269631009918594,-0.6267652505900305
211,-0.0047832366947979845,0.012507529890413378,0.04472893768856941,-0.03979594747586972,0.0010980663406449799,-0.03488718537762009,0.01919656542429238,-0.018685223389265804,0.002412174404655514,-0.01169193939977102,-2.495911814491982
212,-0.027723812359828647,0.043648727371702424,0.01836506683935636,-0.030490816041720933,-0.007937204617706467,0.007276693819673148,-0.0010025382170676378,0.011068982067928026,0.013454088838073324,-0.01667745575038279,4.196161996679061
213,0.03605008694157743,-0.012020968303902615,0.01309775188446445,0.04626347964182693,-0.005378926432043959,0.02468568861538642,0.03169175173688183,0.007020996339606735,0.009359818714706135,-0.024011167764312395,3.8517478849626148
214,-0.024408807709491973,-0.0012679676723995285,-0.03417461638153772,0.029199961612147537,-0.05671270445824627,-0.006135602149326013,-0.014800607246405032,0.05840545010484789,-0.018436901582307094,-0.01790245001809581,4.943400305912823
215,0.018469668315156836,-0.009785472924312068,-0.006938670492136477,-0.027491697933925124,0.020726257795729692,-0.017771610006829672,-0.005424388030740087,-0.00047186492143498615,0.02478752582407123,-0.031086498596999898,0.7466066638191731
216,0.010808137958450132,0.022622606121797735,-0.06613893103125551,-0.022510117380641775,-0.02390382109469444,-0.03901534146640388,-0.016898122918813794,0.005625054053455482,0.0012195796664631927,-0.0516063760996843,0.9120997161257973
217,0.015362059117285389,-0.02567337596121575,-0.010329248033281106,0.020519065501662548,-0.0754078057066413,-0.02949336061812864,0.03243098876919275,0.013837614936286343,-0.0010657920168849482,-0.031463370981030095,0.2599648870165533
218,-0.024065454014639914,-0.013270925377423226,0.005300687518137233,-0.018148606775907086,0.02658202755065864,0.028034835340292597,-0.024781224600559818,0.009082423311060857,-0.00905886331260284,0.02940236999637723,-0.6092951786322949
219,0.02428909537957363,0.006620221943833088,0.03314990282536436,0.030627800546033788,0.0007600716371099637,-0.006402323750421204,0.015851246710700224,-0.004936804251551296,-0.009693004000350159,-0.0001029130581301382,0.8534243319475835
220,0.008117950567485595,-0.0010428850922418393,0.009931145312172377,0.049203638624000345,0.0203351290887095,0.006682178401196303,0.013162904947603842,0.0006009976714463985,-0.003982222429340804,0.03212268108279322,-5.228471437318002
221,-0.029070954404769173,0.017048378978704516,-0.02119416168829184,-0.03532572174782297,-0.030389050665136377,0.00885624151302546,0.02053830688432939,0.010404584276149093,-0.0025595194091119497,0.0006009530289019059,-5.07821717555788
222,-0.010969345719219035,-0.016473924581885794,0.025588998372286335,-0.0014214550684916504,-0.015212351301404135,0.019654918750198737,-0.02787984510678837,0.02628735957479376,0.009952409171522894,0.00347608551598954,-1.6484520014848574
223,0.00900584270225816,-0.015144676643048903,0.018921926215882887,0.027112997582458456,-0.020327693740247923,0.01995325141403631,0.007127571443232947,-0.019957648267349793,-0.0087542335383088,-0.0028488526680482884,2.588861472190859
224,-0.017610040373500918,-0.017658690190959267,-0.023129806053648866,0.026515663519631513,-0.06584962616214861,-0.023170797416320922,-0.030131611553801445,0.04483046618180432,0.003477270070386019,-0.022339665272225206,-3.347506894306698
225,-0.014894981293783093,-0.030515238752805852,0.023003353994175503,0.042868099049219795,0.02095321688850396,-0.01900110868220675,0.011856955623883952,0.01495910360495496,-0.018528070276599112,-0.010024910611079803,-2.907195131433971
226,0.026909830579139454,-0.020385527899954726,-0.0450396040131288,-0.02750744467826646,-0.015441421808964762,-0.0030967816852644037,0.0043468613124294335,0.0013216787522108589,0.048300499594547776,-0.0248395083148213,5.515837095412534
227,0.014447904599298749,0.009887302073873908,-0.0021878112367729485,-0.04671211302723522,0.020785870889942715,0.0005562116913039351,-0.015903517650639517,0.026624706414395113,-0.025175684096720986,-0.04373436229166006,3.7892359073159345
228,-0.004987464883356698,-0.0011789230566838463,-0.016149920538872185,0.023589910369291228,-0.0021443505830116474,-0.00670882484241015,0.005645565413347626,-0.01277298781892247,0.0076751521131169665,0.031755194288475154,0.953822844944886
229,0.026054901734654426,-0.012566161512326236,0.00361110947693329,0.005012817920218599,-0.01862654501948922,-0.0005660110892435489,0.031987874283161244,-0.020565828241020025,0.01760924446431293,0.015866071045553067,-1.456210574104052
230,0.024522220643767325,-0.004845603263805157,0.01812827033403166,0.04141281294108588,0.0016092468350330897,-0.0006098171398262112,-0.0402648596464616,0.00363505686725749,0.022710333687161056,0.06439392679828602,2.903537872557783
231,-0.024900771044752627,0.02013264497369861,0.04376741017461228,-0.006408476856762344,0.0012147854426711757,0.04761440596606328,-0.004129384274010918,0.02804972111964313,-0.005351909990361346,0.0016177240757538412,-3.779655103881791
232,0.02466595191677688,-0.019731201179782682,-0.043279281294723616,-0.008721781195964682,-0.0028095537518147743,0.003802204518626809,-0.02590317243986525,-0.010528556165104435,-0.029966721542945055,-0.03502876410669627,-4.181402311651172
233,0.016305681947549486,-0.006562714295894645,-0.011248220819460168,0.017859103171606758,-0.002259399284994494,0.00028932010478934027,-0.016366256952265328,-0.006136659842010957,0.007391556490793221,-0.04848856862582529,3.7475013892911417
234,0.01283084524280885,-0.01789397048858573,0.00953605463313465,0.051693152452196,-0.009534446275318853,0.01573389064628198,0.014192215431501384,-0.02334146115232133,-0.007416598342748767,0.012168704650396628,5.752518284011704
235,-0.0050054403613704525,0.014364100540632035,0.030311078642078167,0.06982720453125399,-0.01923188469890381,-0.010554723847420292,-0.0294436173429938,0.02057976587850461,-0.011157648736555061,-0.015103389399248927,-0.8174378054616471
236,0.0019341372836079412,-0.006919032875575951,0.0060741072036073806,0.02187340888228719,0.01343621674617975,0.012834541460951447,-0.059144015313470424,-0.003790677596945538,-0.03844387789724214,0.016696041724167436,0.10610333300208596
237,0.007005956231976649,-0.006386390318527385,0.020275594824903407,0.014155755160100014,0.025949288289799723,0.01603386039863516,-0.0176211440930694,-0.028322806108355414,-0.010625510405252015,0.019294615969203087,0.6645411745935439
238,-0.0032323580068673043,-0.026621412095612224,0.014316540219472441,0.04437208974119346,-0.0037966628241694455,0.02298910903837406,0.0027166341633164007,0.00023259530707173096,0.009527527739178445,-0.0050740150960553775,1.646744887742594
239,-0.011479956808222917,0.046180983909083005,-0.015624395266360674,-0.013289966122191006,-0.017476691033193388,-0.020768086472917967,-0.023233768537224635,0.0346021868841905,0.027847427882219306,-0.03834360743315801,2.1525795823399965
240,0.015355653502285543,-0.0067577131424907165,-0.016608872241661996,-0.027129285420856294,-0.023031657130915668,-0.009452637648651554,0.00682838212331447,-0.004993945155450393,0.0009587112047403745,0.00960918250171527,-2.150602793235883
241,0.010379162098994069,0.021011853633043108,0.009708938307444745,-0.02373677662740101,0.05088156383446592,0.004368681672417269,-0.020032665534122026,0.009200031602974092,-0.008422711080440458,0.03708193008379106,-0.35228986245925387
242,0.0010825342947431323,-0.01812134761861484,-0.00454875171569376,0.010664470203984963,-0.009059646395968176,-0.014645270154754378,-0.016673827557793203,0.022899808542081762,-0.009982125287480685,-0.021232652672753476,1.199033375795891
243,-0.014819366278140149,0.029688975141554975,0.022829751566000984,-0.018636512482887047,0.007021738184345212,-0.03018539182328783,-0.03603481706485231,0.0036444478126659127,0.022254138593851454,0.01723804804279969,-3.7104305759955767
244,-0.020253453730866868,-0.01373223543405455,-0.0044159185068788015,-0.01917945987955375,-0.04695548640298851,-0.03145994738409966,0.03614079163350689,0.012407023270132137,-0.006847692023603525,-0.02613793445393985,0.9627962553119767
245,-0.017284534971662265,-0.01016880936535428,0.044996662684799967,0.04640465410491016,-0.0012204463347390902,0.025537939048133496,-0.012806193934146415,0.01084293081176264,-0.02996382131168016,0.04057510433705933,8.291938367213808
246,-0.01691698081408439,0.008763337480734204,0.04112273196527754,-0.018259075096424843,-0.023099721829677487,0.031475531409274934,0.009527020167565202,-0.006845146549109127,0.033125415931395105,0.04212745136846532,4.556108293837322
247,-0.05725441797910344,0.0045172928405508616,0.015425835067276171,-0.040585611099179006,0.015935426917148287,-0.002960241501235523,0.009314048875964867,0.010967594828933754,-0.019066055571848976,0.00631858742404948,-2.1135953633294204
248,-0.005666934589533531,0.011694978705745599,0.019355883363552616,0.007961459015682525,-0.0021882207238317964,0.020307981852550425,0.005041147336144829,-0.0065544438281276126,0.007882035034769823,0.015252979726110437,1.1267868733137192
249,-0.015423654379456761,0.017359878766987732,0.03421750816970944,0.02651276579347844,0.028814350718739334,0.035533745864401785,-0.00846627482607012,-0.025925592605374824,0.012059254592786239,0.020761116647996746,2.8289201812097446
250,0.02686749376053228,-0.03362126830138409,0.02265581345034458,0.027927784698797524,0.03986511764594118,0.018035088384765138,-0.0011038695595576627,-0.058991450529077206,0.007271896258146656,0.03869237111749535,2.865062501550256
251,0.0036557547224162525,0.02401886465091009,-0.007721733402767177,-0.03826023516381214,0.015493762295030111,-0.016803002122743087,0.02419373067121051,0.02691484463938587,0.008238158529096188,-0.0008500308784168388,-3.1056276487260477
252,-0.026829406813331028,0.013440521793015988,0.011100695963543681,-0.020444577657160626,-0.008120682555597175,-0.008947381093352188,0.013261279789926429,-0.02743328966814409,0.012583041477257577,0.009798882303168555,-7.521262801031
253,-0.011577484257858591,0.026480721145404087,0.022490679326823255,0.014901087041003219,0.017881387247952206,-0.0016698732862563425,0.027763886904651883,-0.005277722779700266,0.0038735728250623848,0.019041499442888167,-6.074853977092249
254,0.028803153729729993,0.006540397866851348,0.025540010463442297,0.03072615278493338,-0.014070899490561934,0.01197900106657658,0.024184608874385602,-0.015125486481257928,-0.018416382481113377,0.011596165085672912,-3.501137768273293
255,0.02312462153997888,-0.013049798187788965,0.007760481563828516,0.00853114552077336,0.020651904939344552,-0.0012742830620942121,0.007115476027283267,-0.024395681802470585,-0.0038123984527011654,0.009569785240529193,6.43651300179732
256,0.034992581783674814,0.01860335172006019,0.006819593554120564,0.026543143115903372,0.028924573889330004,0.027117022140503804,0.01793031159103886,-0.013588424948885508,0.00787034680523265,0.06695052641474739,3.0770782899871705
257,0.00895730568846395,0.020369419334209757,0.033585734486030194,0.012631627063493172,0.013168672033625796,0.0372925993349731,-0.008201431059480555,0.01536611861017316,0.014187014306448946,0.05804398580045071,1.7320283842901965
258,0.03762932281442445,-0.016226472503293118,0.06760203247385428,0.025508304390754105,0.013148282697013043,0.025298984915889753,0.0034877845751183334,-0.018215024672684793,-0.0003627799167378346,0.03478678799097522,6.6522873633198625
